reaction,reactant_0,reactant_1,product_0,product_1
reaction_2895,[H],S[C]1[CH][CH][CH][CH][CH]1,[H][H],[S][C]1[CH][CH][CH][CH][CH]1
reaction_2896,S[C]1[CH][CH][CH][CH][CH]1,[CH3],C,[S][C]1[CH][CH][CH][CH][CH]1
reaction_2897,S[C]1[CH][CH][CH][CH][CH]1,C[CH2],CC,[S][C]1[CH][CH][CH][CH][CH]1
reaction_2898,S[C]1[CH][CH][CH][CH][CH]1,C[CH]C,CCC,[S][C]1[CH][CH][CH][CH][CH]1
reaction_2899,S[C]1[CH][CH][CH][CH][CH]1,C[C](C)C,CC(C)C,[S][C]1[CH][CH][CH][CH][CH]1
reaction_2900,[CH]=C,S[C]1[CH][CH][CH][CH][CH]1,C=C,[S][C]1[CH][CH][CH][CH][CH]1
reaction_2901,S[C]1[CH][CH][CH][CH][CH]1,C=[C]C,C=CC,[S][C]1[CH][CH][CH][CH][CH]1
reaction_2902,S[C]1[CH][CH][CH][CH][CH]1,C=[C]C=C,C=CC=C,[S][C]1[CH][CH][CH][CH][CH]1
reaction_2903,C#C[C]=C,S[C]1[CH][CH][CH][CH][CH]1,C#CC=C,[S][C]1[CH][CH][CH][CH][CH]1
reaction_2904,S[C]1[CH][CH][CH][CH][CH]1,[CH2]C=C,C=CC,[S][C]1[CH][CH][CH][CH][CH]1
reaction_2905,S[C]1[CH][CH][CH][CH][CH]1,C=C[CH]C,C=CCC,[S][C]1[CH][CH][CH][CH][CH]1
reaction_2906,S[C]1[CH][CH][CH][CH][CH]1,C=C[C](C)C,C=CC(C)C,[S][C]1[CH][CH][CH][CH][CH]1
reaction_2907,S[C]1[CH][CH][CH][CH][CH]1,C=C[CH]C=C,C=CCC=C,[S][C]1[CH][CH][CH][CH][CH]1
reaction_2908,S[C]1[CH][CH][CH][CH][CH]1,C=C[C](C)C=C,C=CC(C)C=C,[S][C]1[CH][CH][CH][CH][CH]1
reaction_2909,C#C[CH2],S[C]1[CH][CH][CH][CH][CH]1,C#CC,[S][C]1[CH][CH][CH][CH][CH]1
reaction_2910,C#C[CH]C,S[C]1[CH][CH][CH][CH][CH]1,C#CCC,[S][C]1[CH][CH][CH][CH][CH]1
reaction_2911,C#C[C](C)C,S[C]1[CH][CH][CH][CH][CH]1,C#CC(C)C,[S][C]1[CH][CH][CH][CH][CH]1
reaction_2912,C#C[CH]C#C,S[C]1[CH][CH][CH][CH][CH]1,C#CCC#C,[S][C]1[CH][CH][CH][CH][CH]1
reaction_2913,C#C[C](C)C#C,S[C]1[CH][CH][CH][CH][CH]1,C#CC(C)C#C,[S][C]1[CH][CH][CH][CH][CH]1
reaction_2914,S[C]1[CH][CH][CH][CH][CH]1,[c]1ccccc1,c1ccccc1,[S][C]1[CH][CH][CH][CH][CH]1
reaction_2915,S[C]1[CH][CH][CH][CH][CH]1,[CH2]c1ccccc1,Cc1ccccc1,[S][C]1[CH][CH][CH][CH][CH]1
reaction_2916,S[C]1[CH][CH][CH][CH][CH]1,C[CH]c1ccccc1,CCc1ccccc1,[S][C]1[CH][CH][CH][CH][CH]1
reaction_2917,S[C]1[CH][CH][CH][CH][CH]1,C[C](C)c1ccccc1,CC(C)c1ccccc1,[S][C]1[CH][CH][CH][CH][CH]1
reaction_2918,[CH2]S,S[C]1[CH][CH][CH][CH][CH]1,CS,[S][C]1[CH][CH][CH][CH][CH]1
reaction_2919,C[CH]S,S[C]1[CH][CH][CH][CH][CH]1,CCS,[S][C]1[CH][CH][CH][CH][CH]1
reaction_2920,C[C](S)C,S[C]1[CH][CH][CH][CH][CH]1,CC(S)C,[S][C]1[CH][CH][CH][CH][CH]1
reaction_2921,S[C]1[CH][CH][CH][CH][CH]1,[CH2]C=S,CC=S,[S][C]1[CH][CH][CH][CH][CH]1
reaction_2922,S[C]1[CH][CH][CH][CH][CH]1,C[CH]C=S,CCC=S,[S][C]1[CH][CH][CH][CH][CH]1
reaction_2923,S[C]1[CH][CH][CH][CH][CH]1,S=C[C](C)C,S=CC(C)C,[S][C]1[CH][CH][CH][CH][CH]1
reaction_2924,S[C]=C,S[C]1[CH][CH][CH][CH][CH]1,SC=C,[S][C]1[CH][CH][CH][CH][CH]1
reaction_2925,S[C]1[CH][CH][CH][CH][CH]1,C=[C]C=S,C=CC=S,[S][C]1[CH][CH][CH][CH][CH]1
reaction_2926,S[CH]C=C,S[C]1[CH][CH][CH][CH][CH]1,SCC=C,[S][C]1[CH][CH][CH][CH][CH]1
reaction_2927,C[C](C=C)S,S[C]1[CH][CH][CH][CH][CH]1,CC(C=C)S,[S][C]1[CH][CH][CH][CH][CH]1
reaction_2928,S[CH]C=S,S[C]1[CH][CH][CH][CH][CH]1,SCC=S,[S][C]1[CH][CH][CH][CH][CH]1
reaction_2929,C[C](C=S)S,S[C]1[CH][CH][CH][CH][CH]1,CC(C=S)S,[S][C]1[CH][CH][CH][CH][CH]1
reaction_2930,S[CH]C#C,S[C]1[CH][CH][CH][CH][CH]1,SCC#C,[S][C]1[CH][CH][CH][CH][CH]1
reaction_2931,C[C](C#C)S,S[C]1[CH][CH][CH][CH][CH]1,CC(C#C)S,[S][C]1[CH][CH][CH][CH][CH]1
reaction_2932,S[CH][C]1[CH][CH][CH][CH][CH]1,S[C]1[CH][CH][CH][CH][CH]1,SC[C]1[CH][CH][CH][CH][CH]1,[S][C]1[CH][CH][CH][CH][CH]1
reaction_2933,C[C]([C]1[CH][CH][CH][CH][CH]1)S,S[C]1[CH][CH][CH][CH][CH]1,CC([C]1[CH][CH][CH][CH][CH]1)S,[S][C]1[CH][CH][CH][CH][CH]1
reaction_2934,[CH]=S,S[C]1[CH][CH][CH][CH][CH]1,C=S,[S][C]1[CH][CH][CH][CH][CH]1
reaction_2935,S[C]1[CH][CH][CH][CH][CH]1,C[C]=S,CC=S,[S][C]1[CH][CH][CH][CH][CH]1
reaction_2936,S[C]=S,S[C]1[CH][CH][CH][CH][CH]1,SC=S,[S][C]1[CH][CH][CH][CH][CH]1
reaction_2937,[H],SS,[H][H],[S]S
reaction_2938,SS,[CH3],C,[S]S
reaction_2939,SS,C[CH2],CC,[S]S
reaction_2940,SS,C[CH]C,CCC,[S]S
reaction_2941,SS,C[C](C)C,CC(C)C,[S]S
reaction_2942,SS,[CH]=C,C=C,[S]S
reaction_2943,SS,C=[C]C,C=CC,[S]S
reaction_2944,SS,C=[C]C=C,C=CC=C,[S]S
reaction_2945,C#C[C]=C,SS,C#CC=C,[S]S
reaction_2946,SS,[CH2]C=C,C=CC,[S]S
reaction_2947,SS,C=C[CH]C,C=CCC,[S]S
reaction_2948,SS,C=C[C](C)C,C=CC(C)C,[S]S
reaction_2949,SS,C=C[CH]C=C,C=CCC=C,[S]S
reaction_2950,SS,C=C[C](C)C=C,C=CC(C)C=C,[S]S
reaction_2951,C#C[CH2],SS,C#CC,[S]S
reaction_2952,C#C[CH]C,SS,C#CCC,[S]S
reaction_2953,C#C[C](C)C,SS,C#CC(C)C,[S]S
reaction_2954,C#C[CH]C#C,SS,C#CCC#C,[S]S
reaction_2955,C#C[C](C)C#C,SS,C#CC(C)C#C,[S]S
reaction_2956,SS,[c]1ccccc1,c1ccccc1,[S]S
reaction_2957,SS,[CH2]c1ccccc1,Cc1ccccc1,[S]S
reaction_2958,SS,C[CH]c1ccccc1,CCc1ccccc1,[S]S
reaction_2959,SS,C[C](C)c1ccccc1,CC(C)c1ccccc1,[S]S
reaction_2960,SS,[CH2]S,CS,[S]S
reaction_2961,SS,C[CH]S,CCS,[S]S
reaction_2962,SS,C[C](S)C,CC(S)C,[S]S
reaction_2963,SS,[CH2]C=S,CC=S,[S]S
reaction_2964,SS,C[CH]C=S,CCC=S,[S]S
reaction_2965,SS,S=C[C](C)C,S=CC(C)C,[S]S
reaction_2966,SS,S[C]=C,SC=C,[S]S
reaction_2967,SS,C=[C]C=S,C=CC=S,[S]S
reaction_2968,SS,S[CH]C=C,SCC=C,[S]S
reaction_2969,SS,C[C](C=C)S,CC(C=C)S,[S]S
reaction_2970,SS,S[CH]C=S,SCC=S,[S]S
reaction_2971,SS,C[C](C=S)S,CC(C=S)S,[S]S
reaction_2972,SS,S[CH]C#C,SCC#C,[S]S
reaction_2973,C[C](C#C)S,SS,CC(C#C)S,[S]S
reaction_2974,SS,S[CH][C]1[CH][CH][CH][CH][CH]1,SC[C]1[CH][CH][CH][CH][CH]1,[S]S
reaction_2975,SS,C[C]([C]1[CH][CH][CH][CH][CH]1)S,CC([C]1[CH][CH][CH][CH][CH]1)S,[S]S
reaction_2976,[CH]=S,SS,C=S,[S]S
reaction_2977,SS,C[C]=S,CC=S,[S]S
reaction_2978,S[C]=S,SS,SC=S,[S]S
reaction_2979,S,C[S],CS,[SH]
reaction_2980,S,[S]C=C,SC=C,[SH]
reaction_2981,S,[S]C#C,SC#C,[SH]
reaction_2982,S,[S][C]1[CH][CH][CH][CH][CH]1,S[C]1[CH][CH][CH][CH][CH]1,[SH]
reaction_2983,[S]S,S,SS,[SH]
reaction_2984,[SH],CS,S,C[S]
reaction_2985,CS,[S]C=C,SC=C,C[S]
reaction_2986,[S]C#C,CS,SC#C,C[S]
reaction_2987,CS,[S][C]1[CH][CH][CH][CH][CH]1,S[C]1[CH][CH][CH][CH][CH]1,C[S]
reaction_2988,[S]S,CS,SS,C[S]
reaction_2989,[SH],SC=C,S,[S]C=C
reaction_2990,SC=C,C[S],CS,[S]C=C
reaction_2991,[S]C#C,SC=C,SC#C,[S]C=C
reaction_2992,SC=C,[S][C]1[CH][CH][CH][CH][CH]1,S[C]1[CH][CH][CH][CH][CH]1,[S]C=C
reaction_2993,[S]S,SC=C,SS,[S]C=C
reaction_2994,[SH],SC#C,S,[S]C#C
reaction_2995,SC#C,C[S],CS,[S]C#C
reaction_2996,SC#C,[S]C=C,SC=C,[S]C#C
reaction_2997,SC#C,[S][C]1[CH][CH][CH][CH][CH]1,S[C]1[CH][CH][CH][CH][CH]1,[S]C#C
reaction_2998,[S]S,SC#C,SS,[S]C#C
reaction_2999,[SH],S[C]1[CH][CH][CH][CH][CH]1,S,[S][C]1[CH][CH][CH][CH][CH]1
reaction_3000,S[C]1[CH][CH][CH][CH][CH]1,C[S],CS,[S][C]1[CH][CH][CH][CH][CH]1
reaction_3001,S[C]1[CH][CH][CH][CH][CH]1,[S]C=C,SC=C,[S][C]1[CH][CH][CH][CH][CH]1
reaction_3002,[S]C#C,S[C]1[CH][CH][CH][CH][CH]1,SC#C,[S][C]1[CH][CH][CH][CH][CH]1
reaction_3003,[S]S,S[C]1[CH][CH][CH][CH][CH]1,SS,[S][C]1[CH][CH][CH][CH][CH]1
reaction_3004,[SH],SS,S,[S]S
reaction_3005,SS,C[S],CS,[S]S
reaction_3006,SS,[S]C=C,SC=C,[S]S
reaction_3007,[S]C#C,SS,SC#C,[S]S
reaction_3008,SS,[S][C]1[CH][CH][CH][CH][CH]1,S[C]1[CH][CH][CH][CH][CH]1,[S]S
reaction_3009,C#C[CH2],C=CO,C#CC,C=C[O]
reaction_3010,C=C=C,C=C[O],C=CO,[CH]=C=C
reaction_3011,[OH],CC=O,O,C[C]=O
reaction_3012,OO,C[C]=O,CC=O,[O]O
reaction_3013,OO,C[CH]C=O,CCC=O,[O]O
reaction_3014,OO,C[CH]CC=O,CCCC=O,[O]O
reaction_3015,OO,C[CH]C,CCC,[O]O
reaction_3016,[OH],C=CCC,O,C=C[CH]C
reaction_3017,[OH],CC=CC,O,[CH2]C=CC
reaction_3018,[OH],C=C(C)C,O,[CH2]C(=C)C
reaction_3019,[H],[H][H],[H][H],[H]
reaction_3020,[OH],O,O,[OH]
reaction_3021,[O]O,OO,OO,[O]O
reaction_3022,[H],[H][H],[H][H],[H]
reaction_3023,[CH3],C,C,[CH3]
reaction_3024,C[CH2],CC,CC,C[CH2]
reaction_3025,C[CH]C,CCC,CCC,C[CH]C
reaction_3026,C[C](C)C,CC(C)C,CC(C)C,C[C](C)C
reaction_3027,[CH2]C=C,C=CC,C=CC,[CH2]C=C
reaction_3028,C=C[CH]C,C=CCC,C=CCC,C=C[CH]C
reaction_3029,C=C[C](C)C,C=CC(C)C,C=CC(C)C,C=C[C](C)C
reaction_3030,C=CCC=C,C=C[CH]C=C,C=CCC=C,C=C[CH]C=C
reaction_3031,C=C[C](C)C=C,C=CC(C)C=C,C=CC(C)C=C,C=C[C](C)C=C
reaction_3032,C#CC,C#C[CH2],C#CC,C#C[CH2]
reaction_3033,C#CCC,C#C[CH]C,C#CCC,C#C[CH]C
reaction_3034,C#C[C](C)C,C#CC(C)C,C#CC(C)C,C#C[C](C)C
reaction_3035,C#C[CH]C#C,C#CCC#C,C#CCC#C,C#C[CH]C#C
reaction_3036,C#CC(C)C#C,C#C[C](C)C#C,C#CC(C)C#C,C#C[C](C)C#C
reaction_3037,[CH2]c1ccccc1,Cc1ccccc1,Cc1ccccc1,[CH2]c1ccccc1
reaction_3038,C[CH]c1ccccc1,CCc1ccccc1,CCc1ccccc1,C[CH]c1ccccc1
reaction_3039,C[C](C)c1ccccc1,CC(C)c1ccccc1,CC(C)c1ccccc1,C[C](C)c1ccccc1
reaction_3040,[CH]=C,C=C,C=C,[CH]=C
reaction_3041,C=[C]C,C=CC,C=CC,C=[C]C
reaction_3042,C=[C]C=C,C=CC=C,C=CC=C,C=[C]C=C
reaction_3043,[c]1ccccc1,c1ccccc1,c1ccccc1,[c]1ccccc1
reaction_3044,[CH]=C=C,C=C=C,C=C=C,[CH]=C=C
reaction_3045,[CH2]S,CS,CS,[CH2]S
reaction_3046,C#C[C]=C,C#CC=C,C#CC=C,C#C[C]=C
reaction_3047,C[CH]S,CCS,CCS,C[CH]S
reaction_3048,C[C](S)C,CC(S)C,CC(S)C,C[C](S)C
reaction_3049,[CH2]C=S,CC=S,CC=S,[CH2]C=S
reaction_3050,C[CH]C=S,CCC=S,CCC=S,C[CH]C=S
reaction_3051,S=C[C](C)C,S=CC(C)C,S=CC(C)C,S=C[C](C)C
reaction_3052,S[C]=C,SC=C,SC=C,S[C]=C
reaction_3053,C=[C]C=S,C=CC=S,C=CC=S,C=[C]C=S
reaction_3054,S[CH]C=C,SCC=C,SCC=C,S[CH]C=C
reaction_3055,C[C](C=S)S,CC(C=S)S,CC(C=S)S,C[C](C=S)S
reaction_3056,S[CH]C=S,SCC=S,SCC=S,S[CH]C=S
reaction_3057,S[CH]C#C,SCC#C,SCC#C,S[CH]C#C
reaction_3058,CC(C#C)S,C[C](C#C)S,CC(C#C)S,C[C](C#C)S
reaction_3059,S[CH][C]1[CH][CH][CH][CH][CH]1,SC[C]1[CH][CH][CH][CH][CH]1,SC[C]1[CH][CH][CH][CH][CH]1,S[CH][C]1[CH][CH][CH][CH][CH]1
reaction_3060,C[C]([C]1[CH][CH][CH][CH][CH]1)S,CC([C]1[CH][CH][CH][CH][CH]1)S,CC([C]1[CH][CH][CH][CH][CH]1)S,C[C]([C]1[CH][CH][CH][CH][CH]1)S
reaction_3061,[CH]=S,C=S,C=S,[CH]=S
reaction_3062,CC=S,C[C]=S,CC=S,C[C]=S
reaction_3063,S[C]=S,SC=S,SC=S,S[C]=S
reaction_3064,C=C[C]=S,C=CC=S,C=CC=S,C=C[C]=S
reaction_3065,S=CC#C,S=[C]C#C,S=CC#C,S=[C]C#C
reaction_3066,[SH],S,S,[SH]
reaction_3067,CS,C[S],CS,C[S]
reaction_3068,SC=C,[S]C=C,SC=C,[S]C=C
reaction_3069,[S]C#C,SC#C,SC#C,[S]C#C
reaction_3070,S[C]1[CH][CH][CH][CH][CH]1,[S][C]1[CH][CH][CH][CH][CH]1,S[C]1[CH][CH][CH][CH][CH]1,[S][C]1[CH][CH][CH][CH][CH]1
reaction_3071,[S]S,SS,SS,[S]S
reaction_3072,[O-][N+](=O)[O],C#CC,C#C[CH2],[O-][N+](=O)O
reaction_3073,[O-][NH+]=O,[H],[H][H],[O]N=O
reaction_3074,[O-][NH+]=O,[O],[OH],[O]N=O
reaction_3075,[O-][NH+]=O,[OH],O,[O]N=O
reaction_3076,[O-][NH+]=O,[CH3],C,[O]N=O
reaction_3077,[O-][NH+]=O,[NH2],N,[O]N=O
reaction_3078,[NH]N,[NH2],[N]N,N
reaction_3079,[N]N,N,[NH]N,[NH2]
reaction_3080,[NH]N,[NH2],NN,[NH]
reaction_3081,NN,[NH],[NH]N,[NH2]
reaction_3082,[NH2],[NH][NH],[NH],[NH]N
reaction_3083,[NH],[NH-][NH2+],[NH2],[NH][NH]
reaction_3084,CSC,[H],[CH2]SC,[H][H]
reaction_3085,CSC,[CH3],[CH2]SC,C
reaction_3086,CS(=O)C,[H],[CH2]S(=O)C,[H][H]
reaction_3087,CS(=O)C,[OH],[CH2]S(=O)C,O
reaction_3088,CS(=O)C,[CH3],[CH2]S(=O)C,C
reaction_3089,CS(=O)(=O)C,[H],[CH2]S(=O)(=O)C,[H][H]
reaction_3090,CS(=O)(=O)C,[OH],[CH2]S(=O)(=O)C,O
reaction_3091,CS(=O)(=O)C,[CH3],[CH2]S(=O)(=O)C,C
reaction_3092,[I],C,I,[CH3]
reaction_3093,I,[CH3],C,[I]
reaction_3094,[I],[H][H],I,[H]
reaction_3095,I,[H],[H][H],[I]
reaction_3096,[I],O,I,[OH]
reaction_3097,I,[OH],O,[I]
reaction_3098,[I],[OH],I,[O]
reaction_3099,I,[O],[OH],[I]
reaction_3100,[I],OO,I,[O]O
reaction_3101,[I],C=CC,I,[CH]=CC
reaction_3102,[I],CC,I,C[CH2]
reaction_3103,I,C#C[C](C)C#C,[I],C#CC(C)C#C
reaction_3104,[OH],CCCC,O,C[CH]CC
reaction_3105,[OH],CCCCC,O,C[CH]CCC
reaction_3106,[OH],CCCCC,O,CC[CH]CC
reaction_3107,[c]1ccccc1,[c]1ccccc1,c1ccccc1,[c]1c[c]ccc1
reaction_3108,[c]1ccccc1,[c]1ccccc1,c1ccccc1,[c]1cc[c]cc1
reaction_3109,c1ccccc1,[H],[H][H],[c]1ccccc1
reaction_3110,c1ccc2ccccc2c1,[H],[H][H],[c]1cccc2ccccc12
reaction_3111,c1ccc2cc3ccccc3cc2c1,[H],[H][H],[c]1c2ccccc2cc2ccccc12
reaction_3112,c1ccc2c(c1)ccc1ccccc12,[H],[H][H],[c]1cc2ccccc2c2ccccc12
reaction_3113,c1ccc2cc3cc4ccccc4cc3cc2c1,[H],[H][H],[c]1c2ccccc2cc2cc3ccccc3cc12
reaction_3114,c1cc2ccc3cccc4ccc(c1)c2c34,[H],[H][H],[c]1cc2ccc3cccc4ccc(c1)c2c34
reaction_3115,c1ccc2cc3cc4cc5ccccc5cc4cc3cc2c1,[H],[H][H],[c]1c2cc3ccccc3cc2cc2cc3ccccc3cc12
