rxn_smiles,reactant_0,reactant_1,product_0,product_1,reactants,products,r1_valid,r2_valid,p1_valid,p2_valid,reaction
[CH2]CCO+CCCC<=>CCCO+[CH2]CCC,[CH2]CCO,CCCC,CCCO,[CH2]CCC,[CH2]CCO+CCCC,CCCO+[CH2]CCC,True,True,True,True,rmg_rxn_10340
[CH2]CCO+C1COCOC1<=>CCCO+[CH]1OCCCO1,[CH2]CCO,C1COCOC1,CCCO,[CH]1OCCCO1,[CH2]CCO+C1COCOC1,CCCO+[CH]1OCCCO1,True,True,True,True,rmg_rxn_10341
[CH2]CCO+CCSCC<=>CCCO+CCS[CH]C,[CH2]CCO,CCSCC,CCCO,CCS[CH]C,[CH2]CCO+CCSCC,CCCO+CCS[CH]C,True,True,True,True,rmg_rxn_10342
S+[CH2]CCO<=>[SH]+CCCO,S,[CH2]CCO,[SH],CCCO,S+[CH2]CCO,[SH]+CCCO,True,True,True,True,rmg_rxn_10343
CC#N+[CH2]CCO<=>C=C=[N]+CCCO,CC#N,[CH2]CCO,C=C=[N],CCCO,CC#N+[CH2]CCO,C=C=[N]+CCCO,True,True,True,True,rmg_rxn_10344
[O-][N+](=N)C+[CH2]CCO<=>[O-][N+](=N)[CH2]+CCCO,[O-][N+](=N)C,[CH2]CCO,[O-][N+](=N)[CH2],CCCO,[O-][N+](=N)C+[CH2]CCO,[O-][N+](=N)[CH2]+CCCO,True,True,True,True,rmg_rxn_10345
[O-][N+](=N)[CH2]+CCCO<=>[NH-][N+](=C)O+[CH2]CCO,[O-][N+](=N)[CH2],CCCO,[NH-][N+](=C)O,[CH2]CCO,[O-][N+](=N)[CH2]+CCCO,[NH-][N+](=C)O+[CH2]CCO,True,True,True,True,rmg_rxn_10346
[O-][N+](=N)C+[CH2]CCO<=>[O-][N+](=[N])C+CCCO,[O-][N+](=N)C,[CH2]CCO,[O-][N+](=[N])C,CCCO,[O-][N+](=N)C+[CH2]CCO,[O-][N+](=[N])C+CCCO,True,True,True,True,rmg_rxn_10347
[O-][N+](=[N])C+CCCO<=>[N-]=[N+](O)C+[CH2]CCO,[O-][N+](=[N])C,CCCO,[N-]=[N+](O)C,[CH2]CCO,[O-][N+](=[N])C+CCCO,[N-]=[N+](O)C+[CH2]CCO,True,True,True,True,rmg_rxn_10348
CCCO+[CH2]COCCC<=>[CH2]CCO+CCCOCC,CCCO,[CH2]COCCC,[CH2]CCO,CCCOCC,CCCO+[CH2]COCCC,[CH2]CCO+CCCOCC,True,True,True,True,rmg_rxn_10349
CC[O]+CCCO<=>CCO+[CH2]CCO,CC[O],CCCO,CCO,[CH2]CCO,CC[O]+CCCO,CCO+[CH2]CCO,True,True,True,True,rmg_rxn_10350
CCN=O+[CH2]CCO<=>[CH2]CN=O+CCCO,CCN=O,[CH2]CCO,[CH2]CN=O,CCCO,CCN=O+[CH2]CCO,[CH2]CN=O+CCCO,True,True,True,True,rmg_rxn_10351
[CH2]CCO+C1COCOC1<=>CCCO+[CH]1COCOC1,[CH2]CCO,C1COCOC1,CCCO,[CH]1COCOC1,[CH2]CCO+C1COCOC1,CCCO+[CH]1COCOC1,True,True,True,True,rmg_rxn_10352
[CH2]CCO+CCCOCC<=>CCCO+C[CH]COCC,[CH2]CCO,CCCOCC,CCCO,C[CH]COCC,[CH2]CCO+CCCOCC,CCCO+C[CH]COCC,True,True,True,True,rmg_rxn_10353
[CH2]CCO+CCCOCC<=>CCCO+[CH2]CCOCC,[CH2]CCO,CCCOCC,CCCO,[CH2]CCOCC,[CH2]CCO+CCCOCC,CCCO+[CH2]CCOCC,True,True,True,True,rmg_rxn_10354
[CH2]CCO+C1COCOC1<=>CCCO+[CH]1CCOCO1,[CH2]CCO,C1COCOC1,CCCO,[CH]1CCOCO1,[CH2]CCO+C1COCOC1,CCCO+[CH]1CCOCO1,True,True,True,True,rmg_rxn_10355
[CH2]CCO+CCCOCC<=>CCCO+C[CH]OCCC,[CH2]CCO,CCCOCC,CCCO,C[CH]OCCC,[CH2]CCO+CCCOCC,CCCO+C[CH]OCCC,True,True,True,True,rmg_rxn_10356
CCCO+[CH2]COCC<=>[CH2]CCO+CCOCC,CCCO,[CH2]COCC,[CH2]CCO,CCOCC,CCCO+[CH2]COCC,[CH2]CCO+CCOCC,True,True,True,True,rmg_rxn_10357
CCC[O]+CCCO<=>[CH2]CCO+CCCO,CCC[O],CCCO,[CH2]CCO,CCCO,CCC[O]+CCCO,[CH2]CCO+CCCO,True,True,True,True,rmg_rxn_10358
[CH2]CCO+CCCOCC<=>CCCO+CC[CH]OCC,[CH2]CCO,CCCOCC,CCCO,CC[CH]OCC,[CH2]CCO+CCCOCC,CCCO+CC[CH]OCC,True,True,True,True,rmg_rxn_10359
[CH]=CC+CCCO<=>C=CC+[CH2]CCO,[CH]=CC,CCCO,C=CC,[CH2]CCO,[CH]=CC+CCCO,C=CC+[CH2]CCO,True,True,True,True,rmg_rxn_10360
CC[N]O+[CH2]CCO<=>[CH2]C[N]O+CCCO,CC[N]O,[CH2]CCO,[CH2]C[N]O,CCCO,CC[N]O+[CH2]CCO,[CH2]C[N]O+CCCO,True,True,True,True,rmg_rxn_10361
[O-][NH+]([NH])C+[CH2]CCO<=>[N-][NH+]([O])C+CCCO,[O-][NH+]([NH])C,[CH2]CCO,[N-][NH+]([O])C,CCCO,[O-][NH+]([NH])C+[CH2]CCO,[N-][NH+]([O])C+CCCO,True,True,True,True,rmg_rxn_10362
CCCO+[C]1=CC=C[CH]C1<=>[CH2]CCO+[CH]1C=CC=CC1,CCCO,[C]1=CC=C[CH]C1,[CH2]CCO,[CH]1C=CC=CC1,CCCO+[C]1=CC=C[CH]C1,[CH2]CCO+[CH]1C=CC=CC1,True,True,True,True,rmg_rxn_10363
[C]#N+CCCO<=>C#N+[CH2]CCO,[C]#N,CCCO,C#N,[CH2]CCO,[C]#N+CCCO,C#N+[CH2]CCO,True,True,True,True,rmg_rxn_10364
[CH2]CCO+[CH]1C=CC=CC1<=>CCCO+[C]1=C[CH]CC=C1,[CH2]CCO,[CH]1C=CC=CC1,CCCO,[C]1=C[CH]CC=C1,[CH2]CCO+[CH]1C=CC=CC1,CCCO+[C]1=C[CH]CC=C1,True,True,True,True,rmg_rxn_10365
CCCO+C[C]=CC<=>[CH2]CCO+CC=CC,CCCO,C[C]=CC,[CH2]CCO,CC=CC,CCCO+C[C]=CC,[CH2]CCO+CC=CC,True,True,True,True,rmg_rxn_10366
[O-][NH+]([NH])[CH2]+CCCO<=>[O-][NH+]([NH])C+[CH2]CCO,[O-][NH+]([NH])[CH2],CCCO,[O-][NH+]([NH])C,[CH2]CCO,[O-][NH+]([NH])[CH2]+CCCO,[O-][NH+]([NH])C+[CH2]CCO,True,True,True,True,rmg_rxn_10367
[C]#CC+CCCO<=>C#CC+[CH2]CCO,[C]#CC,CCCO,C#CC,[CH2]CCO,[C]#CC+CCCO,C#CC+[CH2]CCO,True,True,True,True,rmg_rxn_10368
[CH2]CC[O]+CCCC<=>[CH2]CCO+C[CH]CC,[CH2]CC[O],CCCC,[CH2]CCO,C[CH]CC,[CH2]CC[O]+CCCC,[CH2]CCO+C[CH]CC,True,True,True,True,rmg_rxn_10369
[CH2]CC[O]+CCCC<=>[CH2]CCO+[CH2]CCC,[CH2]CC[O],CCCC,[CH2]CCO,[CH2]CCC,[CH2]CC[O]+CCCC,[CH2]CCO+[CH2]CCC,True,True,True,True,rmg_rxn_10370
[CH2]CC[O]+CCCOCC<=>[CH2]CCO+C[CH]COCC,[CH2]CC[O],CCCOCC,[CH2]CCO,C[CH]COCC,[CH2]CC[O]+CCCOCC,[CH2]CCO+C[CH]COCC,True,True,True,True,rmg_rxn_10371
[CH2]CC[O]+CCCOCC<=>[CH2]CCO+CC[CH]OCC,[CH2]CC[O],CCCOCC,[CH2]CCO,CC[CH]OCC,[CH2]CC[O]+CCCOCC,[CH2]CCO+CC[CH]OCC,True,True,True,True,rmg_rxn_10372
[CH2]CC[O]+CCCOCC<=>[CH2]CCO+C[CH]OCCC,[CH2]CC[O],CCCOCC,[CH2]CCO,C[CH]OCCC,[CH2]CC[O]+CCCOCC,[CH2]CCO+C[CH]OCCC,True,True,True,True,rmg_rxn_10373
[CH2]CC[O]+CCCOCC<=>[CH2]CCO+[CH2]CCOCC,[CH2]CC[O],CCCOCC,[CH2]CCO,[CH2]CCOCC,[CH2]CC[O]+CCCOCC,[CH2]CCO+[CH2]CCOCC,True,True,True,True,rmg_rxn_10374
[CH2]CC[O]+CCCOCC<=>[CH2]CCO+[CH2]COCCC,[CH2]CC[O],CCCOCC,[CH2]CCO,[CH2]COCCC,[CH2]CC[O]+CCCOCC,[CH2]CCO+[CH2]COCCC,True,True,True,True,rmg_rxn_10375
[CH2]CC[O]+C1COCOC1<=>[CH2]CCO+[CH]1COCOC1,[CH2]CC[O],C1COCOC1,[CH2]CCO,[CH]1COCOC1,[CH2]CC[O]+C1COCOC1,[CH2]CCO+[CH]1COCOC1,True,True,True,True,rmg_rxn_10376
[CH2]CC[O]+C1COCOC1<=>[CH2]CCO+[CH]1CCOCO1,[CH2]CC[O],C1COCOC1,[CH2]CCO,[CH]1CCOCO1,[CH2]CC[O]+C1COCOC1,[CH2]CCO+[CH]1CCOCO1,True,True,True,True,rmg_rxn_10377
[CH2]CC[O]+C1COCOC1<=>[CH2]CCO+[CH]1OCCCO1,[CH2]CC[O],C1COCOC1,[CH2]CCO,[CH]1OCCCO1,[CH2]CC[O]+C1COCOC1,[CH2]CCO+[CH]1OCCCO1,True,True,True,True,rmg_rxn_10378
S+[CH2]CC[O]<=>[SH]+[CH2]CCO,S,[CH2]CC[O],[SH],[CH2]CCO,S+[CH2]CC[O],[SH]+[CH2]CCO,True,True,True,True,rmg_rxn_10379
[CH2]CC[O]+CCSCC<=>[CH2]CCO+CCS[CH]C,[CH2]CC[O],CCSCC,[CH2]CCO,CCS[CH]C,[CH2]CC[O]+CCSCC,[CH2]CCO+CCS[CH]C,True,True,True,True,rmg_rxn_10380
[CH2]CC[O]+CCSCC<=>[CH2]CCO+[CH2]CSCC,[CH2]CC[O],CCSCC,[CH2]CCO,[CH2]CSCC,[CH2]CC[O]+CCSCC,[CH2]CCO+[CH2]CSCC,True,True,True,True,rmg_rxn_10381
CCN=O+[CH2]CC[O]<=>CC=N[O]+[CH2]CCO,CCN=O,[CH2]CC[O],CC=N[O],[CH2]CCO,CCN=O+[CH2]CC[O],CC=N[O]+[CH2]CCO,True,True,True,True,rmg_rxn_10382
CCN=O+[CH2]CC[O]<=>[CH2]CN=O+[CH2]CCO,CCN=O,[CH2]CC[O],[CH2]CN=O,[CH2]CCO,CCN=O+[CH2]CC[O],[CH2]CN=O+[CH2]CCO,True,True,True,True,rmg_rxn_10383
[O-][N+](=N)C+[CH2]CC[O]<=>[O-][N+](=[N])C+[CH2]CCO,[O-][N+](=N)C,[CH2]CC[O],[O-][N+](=[N])C,[CH2]CCO,[O-][N+](=N)C+[CH2]CC[O],[O-][N+](=[N])C+[CH2]CCO,True,True,True,True,rmg_rxn_10384
[O-][N+](=N)C+[CH2]CC[O]<=>[O-][N+](=N)[CH2]+[CH2]CCO,[O-][N+](=N)C,[CH2]CC[O],[O-][N+](=N)[CH2],[CH2]CCO,[O-][N+](=N)C+[CH2]CC[O],[O-][N+](=N)[CH2]+[CH2]CCO,True,True,True,True,rmg_rxn_10385
CC#N+[CH2]CC[O]<=>C=C=[N]+[CH2]CCO,CC#N,[CH2]CC[O],C=C=[N],[CH2]CCO,CC#N+[CH2]CC[O],C=C=[N]+[CH2]CCO,True,True,True,True,rmg_rxn_10386
[CH2]CC[O]+CC#CC<=>[CH2]CCO+[CH2]C#CC,[CH2]CC[O],CC#CC,[CH2]CCO,[CH2]C#CC,[CH2]CC[O]+CC#CC,[CH2]CCO+[CH2]C#CC,True,True,True,True,rmg_rxn_10387
[O]+[CH2]CCO<=>[OH]+[CH2]CC[O],[O],[CH2]CCO,[OH],[CH2]CC[O],[O]+[CH2]CCO,[OH]+[CH2]CC[O],True,True,True,True,rmg_rxn_10388
ON=O+[CH2]CC[O]<=>[O-][N+]=O+[CH2]CCO,ON=O,[CH2]CC[O],[O-][N+]=O,[CH2]CCO,ON=O+[CH2]CC[O],[O-][N+]=O+[CH2]CCO,True,True,True,True,rmg_rxn_10389
[CH2]+[CH2]CCO<=>[CH3]+[CH2]CC[O],[CH2],[CH2]CCO,[CH3],[CH2]CC[O],[CH2]+[CH2]CCO,[CH3]+[CH2]CC[O],True,True,True,True,rmg_rxn_10390
[NH]N=O+[CH2]CC[O]<=>[O]N=[N]+[CH2]CCO,[NH]N=O,[CH2]CC[O],[O]N=[N],[CH2]CCO,[NH]N=O+[CH2]CC[O],[O]N=[N]+[CH2]CCO,True,True,True,True,rmg_rxn_10391
[CH2]N=O+[CH2]CC[O]<=>[O]N=[CH]+[CH2]CCO,[CH2]N=O,[CH2]CC[O],[O]N=[CH],[CH2]CCO,[CH2]N=O+[CH2]CC[O],[O]N=[CH]+[CH2]CCO,True,True,True,True,rmg_rxn_10392
CC[NH]+[CH2]CC[O]<=>CC[N]+[CH2]CCO,CC[NH],[CH2]CC[O],CC[N],[CH2]CCO,CC[NH]+[CH2]CC[O],CC[N]+[CH2]CCO,True,True,True,True,rmg_rxn_10393
[NH]N+[CH2]CC[O]<=>[N]N+[CH2]CCO,[NH]N,[CH2]CC[O],[N]N,[CH2]CCO,[NH]N+[CH2]CC[O],[N]N+[CH2]CCO,True,True,True,True,rmg_rxn_10394
[CH]CC+[CH2]CCO<=>[CH2]CC[O]+[CH2]CC,[CH]CC,[CH2]CCO,[CH2]CC[O],[CH2]CC,[CH]CC+[CH2]CCO,[CH2]CC[O]+[CH2]CC,True,True,True,True,rmg_rxn_10395
[CH2]CC[O]+[CH2]CC<=>[CH2]C[CH2]+[CH2]CCO,[CH2]CC[O],[CH2]CC,[CH2]C[CH2],[CH2]CCO,[CH2]CC[O]+[CH2]CC,[CH2]C[CH2]+[CH2]CCO,True,True,True,True,rmg_rxn_10396
[CH2]CC[O]+[CH2]OCC<=>[CH2]CO[CH2]+[CH2]CCO,[CH2]CC[O],[CH2]OCC,[CH2]CO[CH2],[CH2]CCO,[CH2]CC[O]+[CH2]OCC,[CH2]CO[CH2]+[CH2]CCO,True,True,True,True,rmg_rxn_10397
CCS+[CH2]CC[O]<=>CC[S]+[CH2]CCO,CCS,[CH2]CC[O],CC[S],[CH2]CCO,CCS+[CH2]CC[O],CC[S]+[CH2]CCO,True,True,True,True,rmg_rxn_10398
CCS+[CH2]CC[O]<=>C[CH]S+[CH2]CCO,CCS,[CH2]CC[O],C[CH]S,[CH2]CCO,CCS+[CH2]CC[O],C[CH]S+[CH2]CCO,True,True,True,True,rmg_rxn_10399
CCS+[CH2]CC[O]<=>[CH2]CS+[CH2]CCO,CCS,[CH2]CC[O],[CH2]CS,[CH2]CCO,CCS+[CH2]CC[O],[CH2]CS+[CH2]CCO,True,True,True,True,rmg_rxn_10400
[O-][N+](=[N])C+[CH2]CCO<=>[N-]=[N+](O)C+[CH2]CC[O],[O-][N+](=[N])C,[CH2]CCO,[N-]=[N+](O)C,[CH2]CC[O],[O-][N+](=[N])C+[CH2]CCO,[N-]=[N+](O)C+[CH2]CC[O],True,True,True,True,rmg_rxn_10401
[CH2]CC[O]+[CH2]OCCC<=>[CH2]CCO+[CH2]CCO[CH2],[CH2]CC[O],[CH2]OCCC,[CH2]CCO,[CH2]CCO[CH2],[CH2]CC[O]+[CH2]OCCC,[CH2]CCO+[CH2]CCO[CH2],True,True,True,True,rmg_rxn_10402
CC=NO+[CH2]CC[O]<=>CC=N[O]+[CH2]CCO,CC=NO,[CH2]CC[O],CC=N[O],[CH2]CCO,CC=NO+[CH2]CC[O],CC=N[O]+[CH2]CCO,True,True,True,True,rmg_rxn_10403
CCC[O]+[CH2]CCO<=>[CH2]CC[O]+CCCO,CCC[O],[CH2]CCO,[CH2]CC[O],CCCO,CCC[O]+[CH2]CCO,[CH2]CC[O]+CCCO,True,True,True,True,rmg_rxn_10404
[CH2]CC[O]+CCCO<=>C[CH]CO+[CH2]CCO,[CH2]CC[O],CCCO,C[CH]CO,[CH2]CCO,[CH2]CC[O]+CCCO,C[CH]CO+[CH2]CCO,True,True,True,True,rmg_rxn_10405
[CH2]CC[O]+CCCO<=>CC[CH]O+[CH2]CCO,[CH2]CC[O],CCCO,CC[CH]O,[CH2]CCO,[CH2]CC[O]+CCCO,CC[CH]O+[CH2]CCO,True,True,True,True,rmg_rxn_10406
[CH2]CC[O]+CCCO<=>[CH2]CCO+[CH2]CCO,[CH2]CC[O],CCCO,[CH2]CCO,[CH2]CCO,[CH2]CC[O]+CCCO,[CH2]CCO+[CH2]CCO,True,True,True,True,rmg_rxn_10407
[SH]+[CH2]CC[O]<=>[S]+[CH2]CCO,[SH],[CH2]CC[O],[S],[CH2]CCO,[SH]+[CH2]CC[O],[S]+[CH2]CCO,True,True,True,True,rmg_rxn_10408
CC[O]+[CH2]CC[O]<=>[CH2]C[O]+[CH2]CCO,CC[O],[CH2]CC[O],[CH2]C[O],[CH2]CCO,CC[O]+[CH2]CC[O],[CH2]C[O]+[CH2]CCO,True,True,True,True,rmg_rxn_10409
[CH2]CC[O]+CCC[O]<=>[CH2]CC[O]+[CH2]CCO,[CH2]CC[O],CCC[O],[CH2]CC[O],[CH2]CCO,[CH2]CC[O]+CCC[O],[CH2]CC[O]+[CH2]CCO,True,True,True,True,rmg_rxn_10410
[CH]=CC+[CH2]CCO<=>C=CC+[CH2]CC[O],[CH]=CC,[CH2]CCO,C=CC,[CH2]CC[O],[CH]=CC+[CH2]CCO,C=CC+[CH2]CC[O],True,True,True,True,rmg_rxn_10411
CC[O]+[CH2]CCO<=>CCO+[CH2]CC[O],CC[O],[CH2]CCO,CCO,[CH2]CC[O],CC[O]+[CH2]CCO,CCO+[CH2]CC[O],True,True,True,True,rmg_rxn_10412
CCO+[CH2]CC[O]<=>C[CH]O+[CH2]CCO,CCO,[CH2]CC[O],C[CH]O,[CH2]CCO,CCO+[CH2]CC[O],C[CH]O+[CH2]CCO,True,True,True,True,rmg_rxn_10413
CCO+[CH2]CC[O]<=>[CH2]CO+[CH2]CCO,CCO,[CH2]CC[O],[CH2]CO,[CH2]CCO,CCO+[CH2]CC[O],[CH2]CO+[CH2]CCO,True,True,True,True,rmg_rxn_10414
[O]O+[CH2]CC[O]<=>[O][O]+[CH2]CCO,[O]O,[CH2]CC[O],[O][O],[CH2]CCO,[O]O+[CH2]CC[O],[O][O]+[CH2]CCO,True,True,True,True,rmg_rxn_10415
[O-][N+](N)C+[CH2]CC[O]<=>CN([O])[NH]+[CH2]CCO,[O-][N+](N)C,[CH2]CC[O],CN([O])[NH],[CH2]CCO,[O-][N+](N)C+[CH2]CC[O],CN([O])[NH]+[CH2]CCO,True,True,True,True,rmg_rxn_10416
[O-][NH+]CC+[CH2]CC[O]<=>CC[N][O]+[CH2]CCO,[O-][NH+]CC,[CH2]CC[O],CC[N][O],[CH2]CCO,[O-][NH+]CC+[CH2]CC[O],CC[N][O]+[CH2]CCO,True,True,True,True,rmg_rxn_10417
[O-][NH+]CC+[CH2]CC[O]<=>[O-][NH+]C[CH2]+[CH2]CCO,[O-][NH+]CC,[CH2]CC[O],[O-][NH+]C[CH2],[CH2]CCO,[O-][NH+]CC+[CH2]CC[O],[O-][NH+]C[CH2]+[CH2]CCO,True,True,True,True,rmg_rxn_10418
[O-][NH+]CC+[CH2]CC[O]<=>[O-][NH+][CH]C+[CH2]CCO,[O-][NH+]CC,[CH2]CC[O],[O-][NH+][CH]C,[CH2]CCO,[O-][NH+]CC+[CH2]CC[O],[O-][NH+][CH]C+[CH2]CCO,True,True,True,True,rmg_rxn_10419
C[CH]C+[CH2]CCO<=>[CH2]CC[O]+CCC,C[CH]C,[CH2]CCO,[CH2]CC[O],CCC,C[CH]C+[CH2]CCO,[CH2]CC[O]+CCC,True,True,True,True,rmg_rxn_10420
[CH2]CC[O]+CCC<=>[CH2]CC+[CH2]CCO,[CH2]CC[O],CCC,[CH2]CC,[CH2]CCO,[CH2]CC[O]+CCC,[CH2]CC+[CH2]CCO,True,True,True,True,rmg_rxn_10421
[CH2]CC[O]+CSCC<=>CS[CH]C+[CH2]CCO,[CH2]CC[O],CSCC,CS[CH]C,[CH2]CCO,[CH2]CC[O]+CSCC,CS[CH]C+[CH2]CCO,True,True,True,True,rmg_rxn_10422
[CH2]CC[O]+CSCC<=>CSC[CH2]+[CH2]CCO,[CH2]CC[O],CSCC,CSC[CH2],[CH2]CCO,[CH2]CC[O]+CSCC,CSC[CH2]+[CH2]CCO,True,True,True,True,rmg_rxn_10423
[CH2]CC[O]+CSCC<=>[CH2]SCC+[CH2]CCO,[CH2]CC[O],CSCC,[CH2]SCC,[CH2]CCO,[CH2]CC[O]+CSCC,[CH2]SCC+[CH2]CCO,True,True,True,True,rmg_rxn_10424
CC[N]O+[CH2]CC[O]<=>[CH2]C[N]O+[CH2]CCO,CC[N]O,[CH2]CC[O],[CH2]C[N]O,[CH2]CCO,CC[N]O+[CH2]CC[O],[CH2]C[N]O+[CH2]CCO,True,True,True,True,rmg_rxn_10425
CN=O+[CH2]CC[O]<=>[CH2]N=O+[CH2]CCO,CN=O,[CH2]CC[O],[CH2]N=O,[CH2]CCO,CN=O+[CH2]CC[O],[CH2]N=O+[CH2]CCO,True,True,True,True,rmg_rxn_10426
[CH2]CC[O]+CCOCC<=>[CH2]CCO+C[CH]OCC,[CH2]CC[O],CCOCC,[CH2]CCO,C[CH]OCC,[CH2]CC[O]+CCOCC,[CH2]CCO+C[CH]OCC,True,True,True,True,rmg_rxn_10427
[CH2]CC[O]+CCOCC<=>[CH2]CCO+[CH2]COCC,[CH2]CC[O],CCOCC,[CH2]CCO,[CH2]COCC,[CH2]CC[O]+CCOCC,[CH2]CCO+[CH2]COCC,True,True,True,True,rmg_rxn_10428
[C]#CC+[CH2]CCO<=>C#CC+[CH2]CC[O],[C]#CC,[CH2]CCO,C#CC,[CH2]CC[O],[C]#CC+[CH2]CCO,C#CC+[CH2]CC[O],True,True,True,True,rmg_rxn_10429
[CH2]CC[O]+CCCOC<=>[CH2]CCO+CC[CH]OC,[CH2]CC[O],CCCOC,[CH2]CCO,CC[CH]OC,[CH2]CC[O]+CCCOC,[CH2]CCO+CC[CH]OC,True,True,True,True,rmg_rxn_10430
[CH2]CC[O]+CCCOC<=>[CH2]CCO+[CH2]CCOC,[CH2]CC[O],CCCOC,[CH2]CCO,[CH2]CCOC,[CH2]CC[O]+CCCOC,[CH2]CCO+[CH2]CCOC,True,True,True,True,rmg_rxn_10431
[CH2]CC[O]+CCCOC<=>[CH2]CCO+[CH2]OCCC,[CH2]CC[O],CCCOC,[CH2]CCO,[CH2]OCCC,[CH2]CC[O]+CCCOC,[CH2]CCO+[CH2]OCCC,True,True,True,True,rmg_rxn_10432
CN(O)[NH]+[CH2]CC[O]<=>CN([O])[NH]+[CH2]CCO,CN(O)[NH],[CH2]CC[O],CN([O])[NH],[CH2]CCO,CN(O)[NH]+[CH2]CC[O],CN([O])[NH]+[CH2]CCO,True,True,True,True,rmg_rxn_10433
[O-][NH+]=N+[CH2]CC[O]<=>[NH]N=O+[CH2]CCO,[O-][NH+]=N,[CH2]CC[O],[NH]N=O,[CH2]CCO,[O-][NH+]=N+[CH2]CC[O],[NH]N=O+[CH2]CCO,True,True,True,True,rmg_rxn_10434
[O-][NH+]=N+[CH2]CC[O]<=>[O-][NH+]=[N]+[CH2]CCO,[O-][NH+]=N,[CH2]CC[O],[O-][NH+]=[N],[CH2]CCO,[O-][NH+]=N+[CH2]CC[O],[O-][NH+]=[N]+[CH2]CCO,True,True,True,True,rmg_rxn_10435
[C]#N+[CH2]CCO<=>C#N+[CH2]CC[O],[C]#N,[CH2]CCO,C#N,[CH2]CC[O],[C]#N+[CH2]CCO,C#N+[CH2]CC[O],True,True,True,True,rmg_rxn_10436
[CH2]CCO+[C]1=CC=C[CH]C1<=>[CH2]CC[O]+[CH]1C=CC=CC1,[CH2]CCO,[C]1=CC=C[CH]C1,[CH2]CC[O],[CH]1C=CC=CC1,[CH2]CCO+[C]1=CC=C[CH]C1,[CH2]CC[O]+[CH]1C=CC=CC1,True,True,True,True,rmg_rxn_10437
[CH2]CC[O]+[CH]1C=CC=CC1<=>[CH2]CCO+[C]1=C[CH]CC=C1,[CH2]CC[O],[CH]1C=CC=CC1,[CH2]CCO,[C]1=C[CH]CC=C1,[CH2]CC[O]+[CH]1C=CC=CC1,[CH2]CCO+[C]1=C[CH]CC=C1,True,True,True,True,rmg_rxn_10438
[O-][N+](=N)[CH2]+[CH2]CCO<=>[NH-][N+](=C)O+[CH2]CC[O],[O-][N+](=N)[CH2],[CH2]CCO,[NH-][N+](=C)O,[CH2]CC[O],[O-][N+](=N)[CH2]+[CH2]CCO,[NH-][N+](=C)O+[CH2]CC[O],True,True,True,True,rmg_rxn_10439
[O-][NH+]([NH])C+[CH2]CC[O]<=>[N-][NH+]([O])C+[CH2]CCO,[O-][NH+]([NH])C,[CH2]CC[O],[N-][NH+]([O])C,[CH2]CCO,[O-][NH+]([NH])C+[CH2]CC[O],[N-][NH+]([O])C+[CH2]CCO,True,True,True,True,rmg_rxn_10440
[O-][NH+]([NH])C+[CH2]CC[O]<=>[O-][NH+]([NH])[CH2]+[CH2]CCO,[O-][NH+]([NH])C,[CH2]CC[O],[O-][NH+]([NH])[CH2],[CH2]CCO,[O-][NH+]([NH])C+[CH2]CC[O],[O-][NH+]([NH])[CH2]+[CH2]CCO,True,True,True,True,rmg_rxn_10441
[N-]=[NH2+]+[CH2]CC[O]<=>[N]=N+[CH2]CCO,[N-]=[NH2+],[CH2]CC[O],[N]=N,[CH2]CCO,[N-]=[NH2+]+[CH2]CC[O],[N]=N+[CH2]CCO,True,True,True,True,rmg_rxn_10442
[CH2]CCO+CCCOC=O<=>CCCO+[CH2]CCOC=O,[CH2]CCO,CCCOC=O,CCCO,[CH2]CCOC=O,[CH2]CCO+CCCOC=O,CCCO+[CH2]CCOC=O,True,True,True,True,rmg_rxn_10443
[O]+CCCO<=>[OH]+[CH2]CCO,[O],CCCO,[OH],[CH2]CCO,[O]+CCCO,[OH]+[CH2]CCO,True,True,True,True,rmg_rxn_10444
CC1NO1+[CH2]CC[O]<=>CC1[N]O1+[CH2]CCO,CC1NO1,[CH2]CC[O],CC1[N]O1,[CH2]CCO,CC1NO1+[CH2]CC[O],CC1[N]O1+[CH2]CCO,True,True,True,True,rmg_rxn_10445
[O-][NH+]=O+[CH2]CCO<=>[O-][N+]=O+CCCO,[O-][NH+]=O,[CH2]CCO,[O-][N+]=O,CCCO,[O-][NH+]=O+[CH2]CCO,[O-][N+]=O+CCCO,True,True,True,True,rmg_rxn_10446
ON=O+[CH2]CCO<=>[O-][N+]=O+CCCO,ON=O,[CH2]CCO,[O-][N+]=O,CCCO,ON=O+[CH2]CCO,[O-][N+]=O+CCCO,True,True,True,True,rmg_rxn_10447
[CH2]CCO+COCCC=O<=>CCCO+[CH2]OCCC=O,[CH2]CCO,COCCC=O,CCCO,[CH2]OCCC=O,[CH2]CCO+COCCC=O,CCCO+[CH2]OCCC=O,True,True,True,True,rmg_rxn_10448
[O-][NH+]1CC1+[CH2]CC[O]<=>[O]N1CC1+[CH2]CCO,[O-][NH+]1CC1,[CH2]CC[O],[O]N1CC1,[CH2]CCO,[O-][NH+]1CC1+[CH2]CC[O],[O]N1CC1+[CH2]CCO,True,True,True,True,rmg_rxn_10449
